,Año,Trim,Prov,Accesx100hog,BandaAncha,BandaAngos,Total,ADSL,Cablemodem,FibraOpt,Wireless,Otros_Tec,MediaMbps,AR1_0.51Mbs,AR2_0.75Mbs,AR3_3.5Mbs,AR4_8Mbs,AR5_15Mbs,AR6_25Mbs,AR7_+30Mbs,Otros_Mbs
747,2014,4,Chaco,21.87,65998,37,66035,55024.0,10918.0,31.0,0.0,62.0,4,483,12837,42106,7908,2600,124,2,0
748,2014,4,Chubut,40.25,66557,1985,68542,48539.0,697.0,891.0,12256.0,6159.0,3,1858,6218,60392,70,0,0,0,0
749,2014,4,Córdoba,54.7,590113,319,590432,345157.0,240452.0,419.0,3918.0,486.0,4,1903,85362,427844,41947,30858,1177,782,0
750,2014,4,Corrientes,23.56,65656,54,65710,54754.0,9526.0,40.0,1315.0,75.0,4,40,13860,42182,7513,2106,0,9,0
751,2014,4,Entre Ríos,36.03,140567,246,140813,112291.0,23027.0,57.0,5178.0,260.0,4,2311,27801,88649,18318,3584,1,66,0
752,2014,4,Formosa,17.96,26156,51,26207,21245.0,4896.0,1.0,0.0,65.0,3,1947,7830,14058,1852,473,47,1,0
753,2014,4,Jujuy,19.6,35999,3,36002,31349.0,4583.0,22.0,37.0,11.0,3,1880,10427,19740,3443,465,0,0,0
754,2014,4,La Pampa,51.27,56813,567,57380,16043.0,34281.0,514.0,5894.0,648.0,3,6266,6879,36520,26,5,4,10,0
755,2014,4,La Rioja,17.01,16379,23,16402,16352.0,0.0,17.0,0.0,33.0,4,9,4333,9728,1943,386,0,3,0
756,2014,4,Mendoza,32.64,167766,1848,169614,151797.0,13030.0,2534.0,31.0,2222.0,4,303,19,169222,36,14,5,12,0
757,2014,4,Misiones,24.16,77222,7,77229,58435.0,18613.0,16.0,150.0,15.0,4,547,11840,53093,8731,2952,54,12,0
758,2014,4,Neuquén,52.55,92999,2397,95396,47721.0,31778.0,1014.0,11853.0,3030.0,4,1731,2744,80938,126,3621,2,66,0
759,2014,4,Río Negro,45.48,95050,1210,96260,66307.0,23703.0,901.0,3819.0,1530.0,4,3640,4723,85094,94,2319,4,30,0
760,2014,4,Salta,29.53,93921,26,93947,76026.0,17289.0,48.0,6.0,578.0,4,54,16214,63221,12552,1922,0,4,0
761,2014,4,San Juan,28.04,51390,729,52119,48653.0,451.0,740.0,1202.0,1073.0,3,11,478,51628,0,0,0,2,0
762,2014,4,San Luis,9.79,12788,359,13147,11419.0,926.0,355.0,24.0,423.0,4,9,0,13135,0,0,1,2,0
763,2014,4,Santa Cruz,27.8,25277,436,25713,17553.0,448.0,388.0,4395.0,2929.0,3,156,1400,24145,1,1,0,0,0
764,2014,4,Santa Fe,50.0,528459,938,529397,335267.0,183009.0,3205.0,6282.0,1634.0,4,8707,99962,359293,36718,21098,869,824,0
765,2014,4,Santiago Del Estero,17.27,39308,9,39317,34110.0,4231.0,19.0,920.0,37.0,3,1246,8913,24181,4359,602,0,0,0
766,2014,4,Tierra Del Fuego,66.14,28249,741,28990,21948.0,3664.0,655.0,1.0,2722.0,3,12,283,31489,2,0,0,0,0
767,2014,4,Tucumán,35.32,137329,95,137424,137093.0,97.0,116.0,13.0,105.0,4,17,28746,85091,20631,2733,196,0,0
768,2014,3,Buenos Aires,56.75,2835537,14028,2849565,1562533.0,1110628.0,124474.0,20049.0,31881.0,4,7355,128187,2281524,156693,68947,243,4232,0
769,2014,3,Capital Federal,113.8,1307195,10630,1317825,450155.0,833402.0,17886.0,1995.0,14387.0,4,840,78016,1060145,102170,70907,95,6626,0
770,2014,3,Catamarca,24.71,24665,21,24686,24380.0,244.0,15.0,0.0,47.0,3,19,8845,13790,1915,111,0,0,0
771,2014,3,Chaco,21.11,63710,36,63746,53321.0,10336.0,29.0,1.0,59.0,3,398,14731,41934,5428,1274,5,0,0
772,2014,3,Chubut,40.6,67130,2007,69137,49219.0,668.0,882.0,11853.0,6515.0,3,2013,6281,60771,34,0,0,0,0
773,2014,3,Córdoba,54.23,585231,200,585431,340212.0,240334.0,444.0,4064.0,377.0,4,660,98992,435692,28992,18888,84,664,0
774,2014,3,Corrientes,22.79,63516,33,63549,52957.0,9184.0,31.0,1312.0,65.0,3,21,15448,41717,5181,1172,0,0,0
775,2014,3,Entre Ríos,34.98,136618,115,136733,108907.0,22440.0,48.0,5203.0,135.0,3,1709,29710,91450,12569,1310,0,48,0
776,2014,3,Formosa,17.77,25873,64,25937,21021.0,4836.0,0.0,0.0,80.0,3,2001,8323,14202,1324,85,0,0,0
777,2014,3,Jujuy,18.37,33739,2,33741,30128.0,3541.0,22.0,37.0,13.0,3,127,10979,20216,2305,82,0,0,0
778,2014,3,La Pampa,55.78,61861,564,62425,16051.0,33940.0,538.0,11219.0,677.0,3,6458,6645,41009,24,5,4,10,0
779,2014,3,La Rioja,16.51,15893,23,15916,15864.0,0.0,14.0,1.0,37.0,3,10,4785,9720,1337,61,0,0,0
780,2014,3,Mendoza,32.31,166184,1740,167924,150120.0,13030.0,2512.0,40.0,2222.0,4,35,0,167763,31,12,13,1,0
781,2014,3,Misiones,23.57,75327,0,75327,56933.0,18373.0,4.0,3.0,14.0,4,640,13637,53510,5928,1606,0,1,0
782,2014,3,Neuquén,56.4,100099,2268,102367,54458.0,30964.0,1000.0,12858.0,3087.0,4,1522,3099,80090,107,2865,10,27,0
783,2014,3,Río Negro,46.2,96629,1151,97780,65264.0,26590.0,888.0,3533.0,1505.0,3,3640,5189,86868,87,1944,8,9,0
784,2014,3,Salta,29.22,92929,25,92954,73828.0,18394.0,43.0,109.0,580.0,3,732,17481,66026,8314,388,0,0,0
785,2014,3,San Juan,27.85,51031,748,51779,48272.0,451.0,731.0,1199.0,1126.0,3,8,487,51276,0,0,0,0,0
786,2014,3,San Luis,9.71,12683,363,13046,11303.0,925.0,355.0,25.0,438.0,4,8,0,13029,0,0,3,0,0
787,2014,3,Santa Cruz,28.23,25664,446,26110,17862.0,492.0,385.0,4273.0,3098.0,3,195,1624,24248,1,1,0,0,0
788,2014,3,Santa Fe,49.2,520196,691,520887,325577.0,183630.0,4407.0,6540.0,733.0,3,8230,112593,357615,23962,12124,38,806,0
789,2014,3,Santiago Del Estero,16.49,37539,9,37548,32820.0,3900.0,19.0,768.0,41.0,3,791,9914,23826,2867,142,0,0,0
790,2014,3,Tierra Del Fuego,65.69,28037,755,28792,21840.0,3469.0,650.0,1.0,2832.0,3,12,336,32348,2,0,0,0,0
791,2014,3,Tucumán,33.94,131978,88,132066,131739.0,97.0,117.0,13.0,100.0,3,6,32716,84668,14101,559,4,0,0
792,2014,2,Buenos Aires,55.06,2750430,14116,2764546,1568881.0,1025490.0,120008.0,17020.0,33147.0,4,6902,162274,2288772,140226,56549,284,4309,0
793,2014,2,Capital Federal,113.14,1299502,10713,1310215,447637.0,828411.0,17729.0,1883.0,14555.0,4,847,81431,1078213,87359,56004,59,6427,0
794,2014,2,Catamarca,24.7,24660,23,24683,24380.0,243.0,17.0,0.0,43.0,3,19,8844,13794,1915,111,0,0,0
795,2014,2,Chaco,20.96,63243,36,63279,53321.0,9870.0,30.0,0.0,58.0,3,412,14854,41530,5418,1085,5,0,0
796,2014,2,Chubut,41.41,68503,2016,70519,51070.0,649.0,866.0,10960.0,6974.0,3,2064,6582,61868,0,0,0,0,0
797,2014,2,Córdoba,53.45,576747,205,576952,337825.0,234729.0,351.0,3673.0,374.0,4,2105,101598,429536,28698,14824,76,627,0
798,2014,2,Corrientes,22.58,62925,33,62958,52883.0,8680.0,31.0,1309.0,55.0,3,20,15563,41219,5199,956,0,0,0
799,2014,2,Entre Ríos,34.69,135468,115,135583,108900.0,21706.0,49.0,4795.0,133.0,3,2187,32781,86757,12564,1162,0,44,0
800,2014,2,Formosa,17.54,25535,65,25600,20894.0,4628.0,0.0,0.0,78.0,3,2032,8218,13944,1321,85,0,0,0
801,2014,2,Jujuy,18.71,34359,2,34361,30128.0,4161.0,23.0,40.0,9.0,3,1873,11233,18851,2305,82,0,0,0
802,2014,2,La Pampa,49.71,55048,580,55628,15957.0,32600.0,513.0,5869.0,689.0,3,7032,6761,34089,18,5,4,10,0
803,2014,2,La Rioja,16.5,15889,23,15912,15864.0,0.0,14.0,0.0,34.0,3,10,4785,9719,1337,61,0,0,0
804,2014,2,Mendoza,32.1,165046,1761,166807,148979.0,13030.0,2480.0,36.0,2282.0,4,35,6,166710,31,10,5,10,0
805,2014,2,Misiones,23.37,74689,0,74689,56933.0,17594.0,4.0,150.0,8.0,4,540,13644,53245,5924,1334,2,0,0
806,2014,2,Neuquén,50.84,90053,2235,92288,47767.0,29776.0,997.0,10765.0,2983.0,4,1531,3206,79087,92,2289,2,30,0
807,2014,2,Río Negro,45.33,94812,1145,95957,64920.0,24944.0,876.0,3657.0,1560.0,3,3468,5507,84978,78,1569,2,8,0
808,2014,2,Salta,28.91,91949,25,91974,73841.0,17504.0,45.0,7.0,577.0,3,53,18818,64440,8293,388,0,0,0
809,2014,2,San Juan,27.78,50891,755,51646,48161.0,451.0,722.0,1139.0,1173.0,3,10,507,51129,0,0,0,0,0
810,2014,2,San Luis,9.72,12691,364,13055,11306.0,925.0,354.0,22.0,448.0,4,7,0,13045,0,0,1,2,0
811,2014,2,Santa Cruz,29.38,26710,459,27169,18956.0,448.0,381.0,4118.0,3266.0,3,153,1637,25374,2,0,0,0,0
812,2014,2,Santa Fe,48.39,511753,605,512358,324101.0,178495.0,3085.0,6041.0,636.0,3,8515,115197,353559,23939,10058,34,792,0
813,2014,2,Santiago Del Estero,16.7,38002,9,38011,32820.0,4231.0,19.0,907.0,34.0,3,1231,9914,23842,2867,142,0,0,0
814,2014,2,Tierra Del Fuego,64.36,27443,766,28209,21618.0,3008.0,648.0,1.0,2934.0,3,12,334,31198,2,0,0,0,0
815,2014,2,Tucumán,33.94,131981,88,132069,131740.0,97.0,121.0,13.0,98.0,3,6,32714,84675,14101,559,4,0,0
816,2014,1,Buenos Aires,54.57,2725732,14144,2739876,1567685.0,1000879.0,120960.0,16528.0,33824.0,4,8469,171244,2279875,121787,38923,206,4037,0
817,2014,1,Capital Federal,112.25,1289204,10714,1299918,445569.0,820161.0,17767.0,1866.0,14555.0,4,852,88826,1096050,70293,38798,55,6208,0
818,2014,1,Catamarca,24.25,24209,23,24232,24126.0,46.0,17.0,0.0,43.0,3,19,9147,13330,1672,64,0,0,0
819,2014,1,Chaco,20.72,62520,36,62556,52971.0,9497.0,30.0,0.0,58.0,3,438,15849,40869,4644,741,5,0,0
820,2014,1,Chubut,41.24,68205,2016,70221,51066.0,539.0,866.0,10776.0,6974.0,3,7452,10,61329,0,0,0,0,0
821,2014,1,Córdoba,52.52,566705,205,566910,336841.0,225769.0,347.0,3585.0,368.0,3,2076,107705,423114,24112,9818,40,588,0
822,2014,1,Corrientes,22.32,62203,33,62236,52565.0,8279.0,31.0,1306.0,55.0,3,20,16357,40742,4486,630,0,0,0
823,2014,1,Entre Ríos,34.37,134216,115,134331,107883.0,21379.0,49.0,4887.0,133.0,3,2177,35206,85248,10828,746,0,43,0
824,2014,1,Formosa,17.42,25335,87,25422,20774.0,4548.0,0.0,0.0,100.0,3,2062,8475,13685,1133,67,0,0,0
825,2014,1,Jujuy,18.42,33825,2,33827,29765.0,4030.0,23.0,0.0,9.0,3,1832,11498,18415,2002,56,0,0,0
826,2014,1,La Pampa,48.43,53601,592,54193,15826.0,31305.0,513.0,5848.0,701.0,3,7434,6535,32501,17,5,4,10,0
827,2014,1,La Rioja,16.29,15688,23,15711,15663.0,0.0,14.0,0.0,34.0,3,10,5111,9390,1165,35,0,0,0
828,2014,1,Mendoza,31.91,164084,1761,165845,148970.0,12076.0,2480.0,37.0,2282.0,4,35,6,166655,19,10,6,9,0
829,2014,1,Misiones,23.14,73950,0,73950,56597.0,17191.0,4.0,150.0,8.0,3,545,14460,52852,5139,958,0,0,0
830,2014,1,Neuquén,49.79,88077,2303,90380,47790.0,28161.0,997.0,10381.0,3051.0,4,4133,987,77148,84,1582,2,22,0
831,2014,1,Río Negro,44.91,93909,1157,95066,64886.0,24156.0,876.0,3576.0,1572.0,3,4670,4618,84304,73,1062,1,8,0
832,2014,1,Salta,28.7,91265,25,91290,73131.0,17538.0,45.0,8.0,568.0,3,53,19677,64061,7192,314,0,0,0
833,2014,1,San Juan,27.6,50543,755,51298,48161.0,434.0,722.0,808.0,1173.0,3,531,2,51056,0,0,0,0,0
834,2014,1,San Luis,9.35,12193,364,12557,11306.0,428.0,354.0,21.0,448.0,4,7,3,12544,0,1,0,2,0
835,2014,1,Santa Cruz,28.94,26304,460,26764,18927.0,100.0,381.0,4092.0,3264.0,3,161,1625,24972,1,1,0,0,0
836,2014,1,Santa Fe,47.85,506000,612,506612,322662.0,174296.0,3059.0,5951.0,644.0,3,8456,124468,345225,20328,6845,23,668,0
837,2014,1,Santiago Del Estero,16.31,37124,9,37133,32567.0,3598.0,19.0,915.0,34.0,3,1234,10531,22817,2422,109,0,0,0
838,2014,1,Tierra Del Fuego,63.97,27272,766,28038,21618.0,2837.0,648.0,1.0,2934.0,3,12,607,30902,6,0,0,0,0
839,2014,1,Tucumán,33.42,129944,88,130032,129717.0,83.0,121.0,13.0,98.0,3,6,34672,83210,11779,362,3,0,0
